track_id,name,popularity,duration_ms,artist_id,artist_name,num_artists,playlist_id,playlist_name
4VtjqC3nb2pCoTCKrEX0EH,Till I Met You,0,199486,"['24fEOzlKhgSNLIcy9NdmwH', '17Do37U0HEbxu1tOrKH8dL']","['James Reid', 'Nadine Lustre']",2,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
3YQp6N0vdiLEhpqKjRcN2L,Hayaan Mo Sila (Inspired by I'm the One),0,364076,"['2iB7AJhJmkWkkehY9ccB0j', '00xU4wfephkJrjwJPDvfkf']","['Ex Battalion', 'O.C. Dawgs']",2,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
0aNo7WxKsEtoJLx6U423Yt,Kung Ako Na Lang Sana,51,285120,"['0xNog7ZdcTq9sJFiIXJJTH', '58J6wzv0w330EWoHyVezCV', '1t2caVgyabZrVDAlmMGraV']","['Kaye Cal', 'Maya', 'Michael Pangilinan']",3,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
6oagqjixKcQglIjjYQGGkU,Ambon,49,281282,2zVUEA9Y4e5gpnALwgNav9,Migz & Maya,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
5wCuLjPXtQ5xzxg7bQS2iR,Mahal Ba Ako Ng Mahal Ko,36,228040,0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
49OMed4MSSZ15Ry2qnrHIO,You'll Be Safe Here,47,272186,1zwnNOz4ZtdJ5mINqBSds3,Elmo Magalona,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
0BQ00BZ7UFX6itGhhWEuoh,Kung Siya Man,49,274653,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
6C2nrsOlb3jOUGcJAmPrTA,Tell Me Where It Hurts,60,253013,5elcNQkZ6FCZA3grSOMngY,MYMP,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
1MkiRsYBkXbXvdiYvTTiQT,Someday,66,214773,2tQbSWgZLIB8MXMnsXVRro,Nina,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
4OjORl39ULsmkJHOPbOOPJ,You,51,266560,7LVPSD4kabI5LiXIVPI8tn,Jona,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
