track_id,name,popularity,duration_ms,artist_id,artist_name,num_artists,playlist_id,playlist_name
0ri0Han4IRJhzvERHOZTMr,At My Worst,77,170344,1W7FNibLa0O0b572tB2w7t,Pink Sweat$,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
0u5FYJWJLcLzSN9S1Wb2ag,Lovesick Girls,84,192765,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
4lsHZ92XCFOQfzJFBTluk8,You Got It,86,201586,3wVXTWabe3viT0jF7DfjOL,Vedo,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),94,212093,"['1uNFoZAHBGtllmzznpCI3s', '1anyVhU62p31KFi8MEzkbf']","['Justin Bieber', 'Chance the Rapper']",2,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
0iw0EuzmMKMYvZuQYW8DBA,Beautiful Scars,17,194757,2Q9c6ETFOkDDTy53U7DIgr,Maximillian,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
4ja2gzrNh9VNigzoXfmbwD,Mariposa,84,210000,0imE3buPhAowREqCrr4CYe,Peach Tree Rascals,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
1pi3VCMlGVaXvrjlVOkBPN,KLWKN,74,256572,52gTrzyF0DyfkFl1DQz9Oq,Music Hero,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
0knRQzgvbUed6K74mX81hG,Kabilang Buhay,72,325024,4slXciON4jYY6mqE9LjSFx,Bandang Lapis,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
2ccNaerby1wXA993dY6XsR,if this is the last time,75,203842,49tQo2QULno7gxHutgccqF,LANY,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,88,136838,3QJUFtGBGL05vo0kCJZsmT,salem ilese,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
0v1x6rN6JHRapa03JElljE,Dynamite,81,199053,3Nrfpe0tUJi4K4DXYWgMUX,BTS,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
2k0e6dy1tx7fE6m126Ydfw,Ice Cream (with Selena Gomez),68,175813,"['41MozSoPIsD1dJM0CLPjZF', '0C8ZW7ezQVs4URX5aX7Kqx']","['BLACKPINK', 'Selena Gomez']",2,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
4lSMKPkbZOAYPw3zxJ2eAF,you!,74,274013,49tQo2QULno7gxHutgccqF,LANY,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,91,176960,"['7bXgB6jMjp9ATFy66eO08Z', '50co4Is1HCEo8bhOyUWKpn']","['Chris Brown', 'Young Thug']",2,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),98,187541,"['4kYSro6naA4h99UJvo89HB', '181bsRPaVXVlUKXrxwZfHK']","['Cardi B', 'Megan Thee Stallion']",2,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
3R6Hl2e7hAyCfofRRToKAo,Malayo Ka Man,73,254139,"['3r0NbTTxtCBUyxcIR4prXr', '6EJq8HkmiNvcbGyKGNs43M', '1mu7fvV0tXEx4O3NROKgze', '0lLCFkAncltHh96BcwLU0b']","['Jr Crown', 'Kath', 'Cyclone', 'Young Weezy']",4,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
6r7sdXUiKjgEx3I8GQRpSq,Chinita Girl,72,238859,"['7Dhd8nNMvFdye1R3Y8wE6C', '4CXLeb01RHMHdXyUQT84M8']","['Lil Vinceyy', 'Guel']",2,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
1x8pFCRfBnDqckyB6mlZci,Titig,70,259114,"['7dxr6AabRWhsfYRyVJlErK', '3PDFGpPl4ienSn5Vwisfrh', '7ypt5Qvb2h6rIahhfls05p', '5xOvrnVpLjzfGi69GDlzQY']","['MC Einstein', 'Flow G', 'Jekkpot', 'Yuridope']",4,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
47UUjZbqZjcrzELnFBB1Ht,Teka Lang,75,196582,3FwNjtXQCdxpDOXmgJQGnG,Emman,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
0yRXPoZx4gkGUYDqNwEGOM,Marikit,30,263333,"['6kyw9sh7ryjy1GQdPYH3Yd', '1EMaB1ZnRpeXWruJZMtaUa']","['Juan Caoile', 'Kyleswish']",2,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
2YreeV0asmC6tgM4IH2g5F,Pangga,70,195186,"['1SrWbIDP84JcSDr0oTBAQw', '1IFBgp2dkXquUYSNEY6hK7']","['Matthaios', 'Soulthrll']",2,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
74jVIbukOhR0Am7YXKiJMM,Nakikinig Ka Ba Sa Akin,69,260638,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
4xqrdfXkTW4T0RauPLv3WA,Heather,94,198040,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,95,174000,6KImCVD70vtIoJWnq6nGn3,Harry Styles,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
50wetCP0Nsx5sIaFHCYlCe,Love Somebody,50,142773,5JZ7CnR6gTvEMKX4g70Amv,Lauv,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
364dI1bYnvamSnBJ8JcNzN,Intentions,84,212868,"['1uNFoZAHBGtllmzznpCI3s', '0VRj0yCOv2FXJNP47XQnx5']","['Justin Bieber', 'Quavo']",2,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
2IY537C2ecmUMJ46bYQggp,heart won't let me,74,199506,49tQo2QULno7gxHutgccqF,LANY,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
3kwgqoBqTwoAH4nT29TYrq,Nobody's Love,84,211253,04gDigrS5kc9YWfZHwBETP,Maroon 5,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
13pv5UWJttg8NNplCaaOYh,Binibini,70,137717,"['1SrWbIDP84JcSDr0oTBAQw', '3WyQJx169swY8v3htgAqaK']","['Matthaios', 'Calvin De Leon']",2,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
44jJiCwGdnqqCkgqlvCIdp,Miloves (Otw Sayo),70,242844,71hhKLR9oCOsHLdRIoQ5OU,King Badger,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
63qA4ydokzNOFpsaNlsYsC,Higa,70,245760,7uDdl5V5AETSFY7K3muu22,Arthur Nery,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
7rgjkzZBhBjObaYsvq8Ej0,Lose,77,256001,2kxP07DLgs4xlWz8YHlvfh,NIKI,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),90,228482,"['66CXWjxzNUsdJxJ2JdwvnR', '1uNFoZAHBGtllmzznpCI3s']","['Ariana Grande', 'Justin Bieber']",2,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
4TgxFMOn5yoESW6zCidCXL,Savage Love (Laxed – Siren Beat) [BTS Remix],85,184905,"['56mfhUDKa1vec6rSLZV5Eg', '07YZf4WDAMNwqr4jfgOZ8y', '3Nrfpe0tUJi4K4DXYWgMUX']","['Jawsh 685', 'Jason Derulo', 'BTS']",3,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
0dZpw3h6KZhcHec61qwevZ,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,82,210328,"['7vPGzgDg3qGUY5bWtrO3K4', '5EvFsr3kj42KNv97ZEnqij', '2fZcYu4ltOFdwsnDmLQ9jl']","['Conkarah', 'Shaggy', 'DJ Fle']",3,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),100,140525,"['6fWVd57NKTalqvmjRd2t8Z', '6ASri4ePR7RlsvIQgWPJpS']","['24kGoldn', 'iann dior']",2,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),90,176546,"['1lmU3giNF3CSbkVSQmLpHQ', '4ArPQ1Opcksbbf3CPwEjWE']","['Surf Mesa', 'Emilee']",2,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
0gDZin7caaHRjfiqJRPpgG,Bet You Wanna,80,159168,"['41MozSoPIsD1dJM0CLPjZF', '4kYSro6naA4h99UJvo89HB']","['BLACKPINK', 'Cardi B']",2,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
7ce20yLkzuXXLUhzIDoZih,Before You Go,87,215106,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
1x7DysraeqSgVgj95hHc3U,Araw-Araw Love,70,211278,3PDFGpPl4ienSn5Vwisfrh,Flow G,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
3NFxEhW0A38HCoadVBhwew,Waterfalls,62,254333,"['5R4HkjoZdxW3ZoVGC0e0qD', '5kopqyYrpU0Hfvwj3GqCpl']","['Julian Sean', 'Nelvic']",2,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
1OrPpim6Gl4rmRrHlyUjCn,Ulap,66,405738,7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
1dLXLETYiZohIZWnse4ypG,Better,84,174516,5ZsFI1h6hIdQRw2ti0hz81,ZAYN,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),92,173333,"['6bmlMHgSheBauioMgKv2tn', '35l9BRT7MXmM8bv2WDQiyB']","['Powfu', 'beabadoobee']",2,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
5dn6QANKbf76pANGjMBida,Blueberry Eyes (feat. SUGA of BTS),80,172244,"['1bqxdqvUtPWZri43cKHac8', '0ebNdVaOfp6N0oZ1guIxM8']","['MAX', 'SUGA']",2,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,86,158571,4ETSs924pXMzjIeD6E9b4u,Surfaces,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
5sbZj8hcae2ebXVBonKQ6g,Your Man,76,163758,3MZsBdqDrRTJihTHQrO6Dq,Joji,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
3PgjBOoA5OytNGkglObpOd,Sa Susunod na Habang Buhay,70,288189,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
5KCbr5ndeby4y4ggthdiAb,Wonder,88,172692,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,82,232906,4vxaQs6vK54nK89J1VtLex,PUBLIC,1,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
6SHSvo6OGgpneKfsxFGhhk,Ligaya,55,271466,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
4T7CM071eEoHudiDShZlCJ,Tala,63,245053,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
58grXgbCj7t5ulr0TGLIr9,Kahit Ayaw Mo Na,66,243015,5HIZU0JzM0AgfItVOm4E08,This Band,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
00mBzIWv5gHOYxwuEJXjOG,Sa Ngalan Ng Pag-Ibig,66,285138,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
65sEZZaxTjLMD8vNgPoMz5,Imahe,72,321817,28B54RKpJrEmDoGSTjsfY6,Magnus Haven,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
3U7TJUjNz7pgPSfgeGQjsP,Forevermore,59,294716,4BNWanhw4AjSXjBm9L1Jzy,Juris,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
6M21eWbEw74XDdoQsNIinq,Malaya (Camp Sawi Original Motion Picture Soundtrack),59,254249,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
0YyM8aEdbjGfLWPn6fdcn7,Pasensya Ka Na,62,241029,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
6bLMHyeVCs2ki3nPUEhAjR,O Pag-Ibig,35,217453,"['2qnQOnL1oLKtH779qZ6iuR', '69ug07KFFRhcCZ7iZ1Mn1i']","['Ylona Garcia', 'Bailey May']",2,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
0Dljpp52vCmtXi0E94qjfo,"Maybe This Time - From ""Maybe This Time""",63,255608,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
57NF2cTqsTx11rOlNKkwWA,Chinito,48,226876,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
4eNvchiaWf4Glh0AT2exds,Akin Ka Na Lang - Himig Handog Pop Lovesongs 2014 Version,59,258876,62WbvkXqQGvXQvw74GU3kQ,Morissette,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
5f9808hpiCpuNyqqdXmpF2,Buwan,64,343446,0a4r2EnsevvHCukoJ1xFwJ,juan karlos,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
7MOX9rPYtyOVUr1sG540xs,Titibo-Tibo,51,202453,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
696Gt2ZDsC1cxXEZo02azD,We Can't Be,48,239364,4qzcg58jZdJ9ujEI6Cs3Ad,Krissy,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
5vLO3pzSz6bwyTE19SIKiC,Dahan-Dahan,45,198666,6cXE5RU6ad2uzeRUxh7Olj,MAJA,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
2IMODbij0lZ5CuAjZi0IDE,Sila,60,326000,0jKQrxK2zHqxyOAyIMrUQt,SUD,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
7L8GQLm6e7cGoMMUAgWCVp,Huling Sayaw,58,295413,"['4GBFKKuwmZUnAJt6nBal7A', '2vTbuBRo7ACOZ3JsCnaL7S']","['Kamikazee', 'Kyla']",2,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
6c1MgHPPSxYnBCA2PbJEUN,Mahal Ko O Mahal Ako,55,219837,1mcqfNCReSFxun2vIWvC28,KZ Tandingan,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
2nj701qBR2sUQJJwIQDfH0,On the Wings of Love,45,250032,"['24fEOzlKhgSNLIcy9NdmwH', '17Do37U0HEbxu1tOrKH8dL']","['James Reid', 'Nadine Lustre']",2,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
1WtpRQUvbyZAoEchymInA9,"Sundo - From ""The Good Son""",45,270823,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
6bMSUhAmaAGTb5RTTuzWE3,Simpleng Tao,59,244600,7HJDRQAfEcFiARVehhM6qD,Gloc 9,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
1Rt8bwO4rqGvgA1UWM1QXx,New York And Back,50,173277,2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
6NFKf8vBApSvtzkapYmnVR,Tadhana,66,222446,3wbCeEPAW6po7J46netxMT,Up Dharma Down,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
6C3SKl8oJbfjfJBANhuQuu,Akala,54,341167,0lslA51eKXwTUY0TSX9Emy,Marione,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
2qqte0XT0eFFVLuNP7Qena,Paano Ba Ang Magmahal,52,290246,"['2GqX0GnrKdi6Z2X2OReYOK', '6aiCKnIN68hohzU3ZzNq48']","['Piolo Pascual', 'Sarah Geronimo']",2,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
1h2deYbt0Z67mh56RSrftX,No Erase,44,219106,"['24fEOzlKhgSNLIcy9NdmwH', '17Do37U0HEbxu1tOrKH8dL']","['James Reid', 'Nadine Lustre']",2,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
3U8MbjNAP56IrzpbEFn1qN,Pa-umaga,59,189019,2G7VQ1kVhVfNagytlousgm,Al James,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
7FGQcyGo8MhTSTUparAwQn,Balisong,47,227848,1YlibpAvhJBbMZMBwN1KGv,The Juans,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
7DpfL3u92JKKTys5w7jfY7,Starting over Again,56,246813,5BAyYwbv8OSfqeXMjPgWX6,Toni Gonzaga,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
0bFeW4ideKLvloYFVgtgLZ,Kunin Mo Na Ang Lahat Sa Akin,51,278755,7DW4ijH3n36QN0RlC0n649,Angeline Quinto,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
0wUSZjJVblGKntOqBSWMdo,Bawat Daan,60,300240,543f0NvGig5Moo9XROTUur,Ebe Dancel,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
7MrDfa1uQGVXx0JMZ2u5tN,Hayaan Mo Sila,57,367229,"['2iB7AJhJmkWkkehY9ccB0j', '00xU4wfephkJrjwJPDvfkf']","['Ex Battalion', 'O.C. Dawgs']",2,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
3nKS4hlPkVfd8eTLwaMFnW,This Time (Original Movie Soundtrack),45,294208,"['24fEOzlKhgSNLIcy9NdmwH', '17Do37U0HEbxu1tOrKH8dL']","['James Reid', 'Nadine Lustre']",2,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
5sLGYJOhLP197nmkaRMMEH,Ngayong Gabi,58,267456,2G7VQ1kVhVfNagytlousgm,Al James,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
5zE8U5txmue7iWu1ZqE0Vu,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")",60,280109,1mcqfNCReSFxun2vIWvC28,KZ Tandingan,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
4g8lRiznlad8Vy4HR1J3B9,A Love To Last A Lifetime,56,165067,4BNWanhw4AjSXjBm9L1Jzy,Juris,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
0JzwzRDkwZr8s1WRfNgUqA,Till I Met You,60,240065,7DW4ijH3n36QN0RlC0n649,Angeline Quinto,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
1WXs4O7mBxXglHJPwYweHq,Demonyo,62,218000,0a4r2EnsevvHCukoJ1xFwJ,juan karlos,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
1FHCU1rDAeaPsBW9byjJ0Q,12:51,63,246280,09DdQEMQaaq0f99vqqub3V,krissy & ericka,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
4FdQYoWFym37QDQ2GkEHi1,It Might Be You - Theme from Everyday I Love You,63,252969,1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
6GIzDc4xBUeYHwubWwTrhC,Kahit Di Mo Alam,61,282094,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
4isDU5tDNqFLQ5xQ9NgPmz,"Till My Heartaches End - From ""The Significant Other""",63,256923,1mcqfNCReSFxun2vIWvC28,KZ Tandingan,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
7D4rSZoga8hqJqNOVcPde1,If We Fall in Love,55,246680,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
6xQs6y6CpDqK9VKCktApEL,Hiling,61,235009,2JEIN1g27pZdm3hKB9EwE5,Mark Carpio,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
3pxKwC2y3QapLo7Is83qRs,Kilometro,55,191213,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
6LJ1p1h5EcMK4VPeCLDSoF,Nadarang,60,232960,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
2S80c51YXgJQhkhX603fMA,Prinsesa,57,267293,3nZa8vRD64ueq3d0JNYTsl,6cyclemind,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
2tzAN1L07SNwnOdgOEeuQr,Pauwi Nako,63,341573,"['0iqkVK6sTXi7DZWWOeKy8Q', '117XFtbZPnCI1EYKjYZWJc', '0uD1WQbTE0pNDiJe0iGEaU', '5MfvrLwRcs98YwS3C9Uf1u', '5xOvrnVpLjzfGi69GDlzQY', '3PDFGpPl4ienSn5Vwisfrh']","['PDL', 'Skusta Clee', 'Jnske', 'Bullet D', 'Yuridope', 'Flow G']",6,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
70bc7AZ8MN5niphOXyHpsD,Malaya,55,320320,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,1,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
44jJiCwGdnqqCkgqlvCIdp,Miloves (Otw Sayo),70,242844,71hhKLR9oCOsHLdRIoQ5OU,King Badger,1,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
3PgjBOoA5OytNGkglObpOd,Sa Susunod na Habang Buhay,70,288189,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,1,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
6r7sdXUiKjgEx3I8GQRpSq,Chinita Girl,72,238859,"['7Dhd8nNMvFdye1R3Y8wE6C', '4CXLeb01RHMHdXyUQT84M8']","['Lil Vinceyy', 'Guel']",2,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
2YreeV0asmC6tgM4IH2g5F,Pangga,70,195186,"['1SrWbIDP84JcSDr0oTBAQw', '1IFBgp2dkXquUYSNEY6hK7']","['Matthaios', 'Soulthrll']",2,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
3R6Hl2e7hAyCfofRRToKAo,Malayo Ka Man,73,254139,"['3r0NbTTxtCBUyxcIR4prXr', '6EJq8HkmiNvcbGyKGNs43M', '1mu7fvV0tXEx4O3NROKgze', '0lLCFkAncltHh96BcwLU0b']","['Jr Crown', 'Kath', 'Cyclone', 'Young Weezy']",4,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
1x8pFCRfBnDqckyB6mlZci,Titig,70,259114,"['7dxr6AabRWhsfYRyVJlErK', '3PDFGpPl4ienSn5Vwisfrh', '7ypt5Qvb2h6rIahhfls05p', '5xOvrnVpLjzfGi69GDlzQY']","['MC Einstein', 'Flow G', 'Jekkpot', 'Yuridope']",4,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
3a22L5P9cix1HFNzjb3SpB,Sulyap,60,255530,"['3r0NbTTxtCBUyxcIR4prXr', '0TlpoVBa03V0XNXBq7Gjrh', '1BRWy7wxFVAwIgkKSKv3mg']","['Jr Crown', 'Thome', 'Chris Line']",3,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
1pi3VCMlGVaXvrjlVOkBPN,KLWKN,74,256572,52gTrzyF0DyfkFl1DQz9Oq,Music Hero,1,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
63qA4ydokzNOFpsaNlsYsC,Higa,70,245760,7uDdl5V5AETSFY7K3muu22,Arthur Nery,1,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
0knRQzgvbUed6K74mX81hG,Kabilang Buhay,72,325024,4slXciON4jYY6mqE9LjSFx,Bandang Lapis,1,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
3NFxEhW0A38HCoadVBhwew,Waterfalls,62,254333,"['5R4HkjoZdxW3ZoVGC0e0qD', '5kopqyYrpU0Hfvwj3GqCpl']","['Julian Sean', 'Nelvic']",2,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
0yRXPoZx4gkGUYDqNwEGOM,Marikit,30,263333,"['6kyw9sh7ryjy1GQdPYH3Yd', '1EMaB1ZnRpeXWruJZMtaUa']","['Juan Caoile', 'Kyleswish']",2,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
13cIu3NhmHg73A8OGj7EKb,Kung San Ka Masaya,48,272895,4slXciON4jYY6mqE9LjSFx,Bandang Lapis,1,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
5S5M1oItQTUjJHtliGK3T6,"Umaaraw, Umuulan",53,275266,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,1,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
5LC4lFjl7qliDNFAFI0bOx,But I Don't Mind,50,255726,7JvaR4xEkJYoMUE1eMje0S,Kyl Aries,1,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
0GHR9XDrf3j7OI9GWy4915,Uuwian,61,200104,3FwNjtXQCdxpDOXmgJQGnG,Emman,1,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
37IyluB7MO8TMJGSf4h4dz,Alapaap / Overdrive,53,207975,"['27CDb3SwK4OdTI0YrGR9vH', '1bzHq5sIBbCERJKbzj3P3I', '3NyLd7TMJzuOzLL19ZtbOJ', '4cdQigfvaU3fi3mj9I7iHI']","['Tanya Manalang', 'Reb Atadero', 'Topper Fabregas', 'Boo Gabunada']",4,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
1ojVx5LnVcBCGYPL7QC5eW,Umaasa,63,261500,117XFtbZPnCI1EYKjYZWJc,Skusta Clee,1,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
47UUjZbqZjcrzELnFBB1Ht,Teka Lang,75,196582,3FwNjtXQCdxpDOXmgJQGnG,Emman,1,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
5FPcHCTDsdfrU8SVeXoxyS,Dito Ka Lang,59,253341,"['45GqSja1kI92nc4BKJa9qz', '193Pn4VX0WpjO1Y0DF5tYK']","['Cash Koo', 'Pk Dice']",2,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
1OrPpim6Gl4rmRrHlyUjCn,Ulap,66,405738,7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,1,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
13pv5UWJttg8NNplCaaOYh,Binibini,70,137717,"['1SrWbIDP84JcSDr0oTBAQw', '3WyQJx169swY8v3htgAqaK']","['Matthaios', 'Calvin De Leon']",2,37i9dQZF1DX0iFfuXuP4Pm,Tatak Pinoy
