track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
0ri0Han4IRJhzvERHOZTMr,At My Worst,1W7FNibLa0O0b572tB2w7t,Pink Sweat$,3Qj2vsFzmaB8jcH6Q60WIG,170344,2020-07-17,77,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
0u5FYJWJLcLzSN9S1Wb2ag,Lovesick Girls,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,4DrS5uqr2LBqfTF5nsRtyT,192765,2020-10-02,84,0.658,0.732,6,-4.762,1,0.0654,0.00513,0.0,0.13,0.409,127.995,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
4lsHZ92XCFOQfzJFBTluk8,You Got It,3wVXTWabe3viT0jF7DfjOL,Vedo,4LxNdEodxvcd7q41asR17h,201586,2020-03-27,86,0.774,0.376,5,-9.372,1,0.208,0.297,0.0,0.165,0.391,122.089,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,4hR7jjsPvRwwcHx8ntJSQS,212093,2020-09-18,94,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
0iw0EuzmMKMYvZuQYW8DBA,Beautiful Scars,2Q9c6ETFOkDDTy53U7DIgr,Maximillian,7BlA5zKQZfCcyUIe7lfdSs,194757,2019-02-22,17,0.7,0.457,7,-8.667,1,0.0621,0.369,0.0,0.106,0.433,144.905,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
4ja2gzrNh9VNigzoXfmbwD,Mariposa,0imE3buPhAowREqCrr4CYe,Peach Tree Rascals,0vpGo2ef7QNOKQHtd7qZeh,210000,2019-08-28,84,0.676,0.525,9,-5.88,1,0.028,0.617,0.0,0.356,0.421,112.011,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
1pi3VCMlGVaXvrjlVOkBPN,KLWKN,52gTrzyF0DyfkFl1DQz9Oq,Music Hero,1TmGJJPRkYoxPEAo0xFnQV,256572,2019-01-31,74,0.493,0.394,2,-6.997,1,0.0366,0.575,0.0,0.267,0.375,152.03,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
0knRQzgvbUed6K74mX81hG,Kabilang Buhay,4slXciON4jYY6mqE9LjSFx,Bandang Lapis,1bXVfDuQen1YkHWKudAi2c,325024,2020-03-20,72,0.389,0.352,1,-14.428,0,0.0301,0.251,5.4e-06,0.197,0.203,139.647,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
2ccNaerby1wXA993dY6XsR,if this is the last time,49tQo2QULno7gxHutgccqF,LANY,3G2RelPzbgYpjSIsi0YS0J,203842,2020-07-01,75,0.565,0.586,11,-7.726,1,0.0363,0.0175,0.0,0.204,0.43,147.986,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,3QJUFtGBGL05vo0kCJZsmT,salem ilese,1xWYSg7J7pxTZ113CJVy1P,136838,2020-07-24,88,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
0v1x6rN6JHRapa03JElljE,Dynamite,3Nrfpe0tUJi4K4DXYWgMUX,BTS,3zWmE5c3alhuoPLphxjMVd,199053,2020-08-21,81,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
2k0e6dy1tx7fE6m126Ydfw,Ice Cream (with Selena Gomez),41MozSoPIsD1dJM0CLPjZF,BLACKPINK,7nZPZCnwS90jrRjGNjzv4D,175813,2020-08-28,68,0.791,0.733,9,-3.852,1,0.35,0.0305,0.000169,0.0423,0.913,159.974,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
4lSMKPkbZOAYPw3zxJ2eAF,you!,49tQo2QULno7gxHutgccqF,LANY,5Ob72SRWEGd36eRlASw6k2,274013,2020-08-14,74,0.5,0.635,10,-7.53,1,0.0253,0.00648,0.00508,0.126,0.276,94.0,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,7fZKtzZAsfH0kzeTivu5TG,176960,2020-05-08,91,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),4kYSro6naA4h99UJvo89HB,Cardi B,2ogiazbrNEx0kQHGl5ZBTQ,187541,2020-08-07,98,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
3R6Hl2e7hAyCfofRRToKAo,Malayo Ka Man,3r0NbTTxtCBUyxcIR4prXr,Jr Crown,4B3cUBkyz5jDoFzL1Lo7N2,254139,2020-03-11,73,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.019,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
6r7sdXUiKjgEx3I8GQRpSq,Chinita Girl,7Dhd8nNMvFdye1R3Y8wE6C,Lil Vinceyy,6VkTR76jTbFqzZ7xiuvaBs,238859,2020-03-06,72,0.702,0.49,1,-6.828,1,0.213,0.0618,0.0,0.076,0.59,103.021,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
1x8pFCRfBnDqckyB6mlZci,Titig,7dxr6AabRWhsfYRyVJlErK,MC Einstein,4tk561oaKN5jhKhu8XuP1W,259114,2019-12-15,70,0.797,0.447,8,-8.452,1,0.28,0.146,0.0,0.0877,0.645,79.003,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
47UUjZbqZjcrzELnFBB1Ht,Teka Lang,3FwNjtXQCdxpDOXmgJQGnG,Emman,0rceew9Oyt5S1NCUaou2Zm,196582,2020-03-25,75,0.586,0.169,2,-15.515,1,0.0324,0.76,0.0,0.0909,0.197,87.003,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
0yRXPoZx4gkGUYDqNwEGOM,Marikit,6kyw9sh7ryjy1GQdPYH3Yd,Juan Caoile,0GzYowLMSHYRj0rP6fBXGF,263333,2020-05-21,30,0.806,0.594,11,-7.671,1,0.0748,0.577,0.0,0.098,0.787,143.016,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
2YreeV0asmC6tgM4IH2g5F,Pangga,1SrWbIDP84JcSDr0oTBAQw,Matthaios,6HKEH0dCMQ3Bc7sX13bR5d,195186,2020-05-10,70,0.765,0.437,9,-12.63,1,0.073,0.861,0.0,0.113,0.535,150.041,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
74jVIbukOhR0Am7YXKiJMM,Nakikinig Ka Ba Sa Akin,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7gUQFe3Hx5cf8tWZ8XpWy5,260638,2020-07-01,69,0.448,0.51,0,-8.046,1,0.0289,0.694,0.0,0.188,0.325,155.88,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
4xqrdfXkTW4T0RauPLv3WA,Heather,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,2CMlkzFI2oDAy5MbyV7OV5,198040,2020-03-20,94,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,174000,2019-12-13,95,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
50wetCP0Nsx5sIaFHCYlCe,Love Somebody,5JZ7CnR6gTvEMKX4g70Amv,Lauv,3UqBoqEP6JTeAGdrAQdEHD,142773,2020-06-24,50,0.465,0.468,7,-7.799,1,0.134,0.262,0.0,0.0639,0.373,83.366,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
364dI1bYnvamSnBJ8JcNzN,Intentions,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,55zg331p7m1EFA4uRggkwt,212868,2020-02-07,84,0.811,0.553,9,-6.644,1,0.0552,0.317,0.0,0.105,0.86,148.014,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
2IY537C2ecmUMJ46bYQggp,heart won't let me,49tQo2QULno7gxHutgccqF,LANY,6tmSIFaEjxAtuYwPq9FaFP,199506,2020-10-02,74,0.607,0.655,0,-8.055,1,0.0341,0.261,0.0,0.114,0.255,136.028,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
3kwgqoBqTwoAH4nT29TYrq,Nobody's Love,04gDigrS5kc9YWfZHwBETP,Maroon 5,2cDt5R89HP8ZCXhNAmZs27,211253,2020-07-24,84,0.486,0.567,1,-6.456,1,0.0379,0.31,0.0,0.0949,0.154,93.68,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
13pv5UWJttg8NNplCaaOYh,Binibini,1SrWbIDP84JcSDr0oTBAQw,Matthaios,5vBydjf2nb8fTPij4rYb2D,137717,2020-03-18,70,0.851,0.352,0,-12.376,0,0.0749,0.737,0.0,0.121,0.536,115.028,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
44jJiCwGdnqqCkgqlvCIdp,Miloves (Otw Sayo),71hhKLR9oCOsHLdRIoQ5OU,King Badger,2Cn8NCS7dAmLMNat4xBL1R,242844,2020-03-09,70,0.766,0.514,11,-10.573,1,0.101,0.239,8.15e-06,0.0879,0.682,136.027,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
63qA4ydokzNOFpsaNlsYsC,Higa,7uDdl5V5AETSFY7K3muu22,Arthur Nery,3H8htbv4nP3HIjpOCbxm67,245760,2019-10-25,70,0.657,0.337,9,-10.546,1,0.0433,0.45,0.0,0.106,0.183,125.057,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
7rgjkzZBhBjObaYsvq8Ej0,Lose,2kxP07DLgs4xlWz8YHlvfh,NIKI,5GW3Hm4C7AkrClwby88sFJ,256001,2020-08-13,77,0.41,0.316,0,-8.13,1,0.029,0.846,0.0,0.124,0.22,133.288,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,5mUdh6YWnUvf0MfklEk1oi,228482,2020-05-08,90,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
4TgxFMOn5yoESW6zCidCXL,Savage Love (Laxed – Siren Beat) [BTS Remix],56mfhUDKa1vec6rSLZV5Eg,Jawsh 685,5O6izFQ2veRaZOcQSyOi4o,184905,2020-10-02,85,0.758,0.598,0,-5.695,0,0.0868,0.16,0.0,0.295,0.658,149.836,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
0dZpw3h6KZhcHec61qwevZ,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,7vPGzgDg3qGUY5bWtrO3K4,Conkarah,4txsHyrnh5YNezMNlknYv4,210328,2020-05-15,82,0.824,0.854,8,-5.312,1,0.177,0.016,4.95e-05,0.117,0.896,95.114,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),6fWVd57NKTalqvmjRd2t8Z,24kGoldn,4YMnOf4a7obOcN1Gy2QEuM,140525,2020-07-24,100,0.7,0.722,7,-3.558,0,0.0369,0.221,0.0,0.272,0.756,90.989,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),1lmU3giNF3CSbkVSQmLpHQ,Surf Mesa,4MHHajvRTUHItDsvfdIC8B,176546,2019-11-26,90,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
0gDZin7caaHRjfiqJRPpgG,Bet You Wanna,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,4DrS5uqr2LBqfTF5nsRtyT,159168,2020-10-02,80,0.541,0.688,7,-5.184,1,0.198,0.00479,0.0,0.0733,0.649,109.843,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
7ce20yLkzuXXLUhzIDoZih,Before You Go,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,0488X5veBK6t3vSmIiTDJY,215106,2019-11-19,87,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
1x7DysraeqSgVgj95hHc3U,Araw-Araw Love,3PDFGpPl4ienSn5Vwisfrh,Flow G,4h5wKpTXHfEeYYZIIVOC8g,211278,2020-02-03,70,0.692,0.656,7,-7.452,0,0.0744,0.554,0.0,0.194,0.668,82.985,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
3NFxEhW0A38HCoadVBhwew,Waterfalls,5R4HkjoZdxW3ZoVGC0e0qD,Julian Sean,32fnQvGnEoe5N713sR3Za8,254333,2020-07-24,62,0.621,0.563,8,-9.18,1,0.0653,0.536,0.0,0.0463,0.821,172.077,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
1OrPpim6Gl4rmRrHlyUjCn,Ulap,7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,3pDZhi35k1EzRx4zzwVaVY,405738,2020-09-13,66,0.655,0.385,1,-8.967,0,0.0355,0.398,0.00564,0.112,0.429,120.016,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
1dLXLETYiZohIZWnse4ypG,Better,5ZsFI1h6hIdQRw2ti0hz81,ZAYN,7MkNlHw0O8KKr3yJ3RtgVW,174516,2020-09-25,84,0.637,0.418,2,-7.137,1,0.301,0.353,0.0,0.131,0.0807,84.295,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),6bmlMHgSheBauioMgKv2tn,Powfu,2p9gK2BcdrloHNJwarc9gc,173333,2020-02-08,92,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
5dn6QANKbf76pANGjMBida,Blueberry Eyes (feat. SUGA of BTS),1bqxdqvUtPWZri43cKHac8,MAX,2dEJHnsuxIij7YeBbt0sVm,172244,2020-09-15,80,0.746,0.611,0,-7.034,0,0.101,0.454,0.000922,0.133,0.411,149.967,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,4ETSs924pXMzjIeD6E9b4u,Surfaces,3mMWlBGocBwsS1Q0o9wvlc,158571,2019-01-06,86,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
5sbZj8hcae2ebXVBonKQ6g,Your Man,3MZsBdqDrRTJihTHQrO6Dq,Joji,5EzDhyNZuO7kuaABHwbBKX,163758,2020-09-25,76,0.785,0.818,7,-8.711,1,0.099,0.624,0.149,0.149,0.0503,117.98,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
3PgjBOoA5OytNGkglObpOd,Sa Susunod na Habang Buhay,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,0U3q2NgWn97Fsns6dg7CzD,288189,2020-02-28,70,0.311,0.342,2,-8.889,1,0.032,0.432,1.93e-06,0.114,0.274,177.158,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
5KCbr5ndeby4y4ggthdiAb,Wonder,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,7vif3nVzXURIrjGjHeHytB,172692,2020-10-02,88,0.333,0.637,1,-4.904,0,0.0581,0.131,1.8e-05,0.149,0.132,139.898,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,4vxaQs6vK54nK89J1VtLex,PUBLIC,2CxrZinzjDXZidyx5EP214,232906,2019-08-09,82,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,37i9dQZF1DXcZQSjptOQtk,Top Hits Philippines
6SHSvo6OGgpneKfsxFGhhk,Ligaya,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,2DIpgoeZAbwk3wF1qSDj8v,271466,2004-01-23,55,0.549,0.718,4,-8.367,0,0.0949,0.397,0.0,0.163,0.683,125.898,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
4T7CM071eEoHudiDShZlCJ,Tala,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,42F8uTX1DR3OiaKVtrz3Gr,245053,2015-12-04,63,0.598,0.795,8,-1.602,1,0.0497,0.623,0.000193,0.0971,0.499,97.999,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
58grXgbCj7t5ulr0TGLIr9,Kahit Ayaw Mo Na,5HIZU0JzM0AgfItVOm4E08,This Band,2sGiNJNhNMJbn56l0BE0R0,243015,2018-11-02,66,0.662,0.529,2,-8.539,1,0.0351,0.341,0.000208,0.105,0.424,127.584,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
00mBzIWv5gHOYxwuEJXjOG,Sa Ngalan Ng Pag-Ibig,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,7xconhHQKj7Be4P2KvUmFz,285138,2017-04-29,66,0.518,0.762,7,-3.907,1,0.0305,0.0851,0.0,0.148,0.271,155.985,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
65sEZZaxTjLMD8vNgPoMz5,Imahe,28B54RKpJrEmDoGSTjsfY6,Magnus Haven,04KG42EaTfjaPbYHQ6wI3h,321817,2018-11-30,72,0.604,0.446,9,-8.01,1,0.0341,0.63,0.0,0.0859,0.199,143.946,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
3U7TJUjNz7pgPSfgeGQjsP,Forevermore,4BNWanhw4AjSXjBm9L1Jzy,Juris,7nEylzolYuExnVXy0TCPie,294716,2012-01-01,59,0.276,0.258,7,-10.434,1,0.041,0.898,0.0,0.155,0.3,74.698,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
6M21eWbEw74XDdoQsNIinq,Malaya (Camp Sawi Original Motion Picture Soundtrack),0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,52xu8EP3ABmpNk0LUzF3ih,254249,2017-09-18,59,0.374,0.125,7,-14.847,1,0.0383,0.852,4.66e-06,0.321,0.108,114.694,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
0YyM8aEdbjGfLWPn6fdcn7,Pasensya Ka Na,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,38jqi8VvSax4miNL2cacD1,241029,2015-04-08,62,0.696,0.262,11,-15.073,1,0.031,0.519,0.0,0.0669,0.265,84.007,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
6bLMHyeVCs2ki3nPUEhAjR,O Pag-Ibig,2qnQOnL1oLKtH779qZ6iuR,Ylona Garcia,2Is0yeBka3hK5PSob7HTLs,217453,2016-12-16,35,0.609,0.516,0,-6.94,1,0.0277,0.0386,0.0,0.234,0.61,170.017,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
0Dljpp52vCmtXi0E94qjfo,"Maybe This Time - From ""Maybe This Time""",6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,0BGReR0ClYIme8zAabt53h,255608,2016-01-01,63,0.389,0.273,6,-7.697,1,0.0362,0.705,0.0,0.117,0.176,134.124,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
57NF2cTqsTx11rOlNKkwWA,Chinito,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,4oSnCQpi32oI4UdUw2rKRL,226876,2013-01-01,48,0.841,0.69,1,-5.415,0,0.0399,0.216,0.0123,0.363,0.73,127.986,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
4eNvchiaWf4Glh0AT2exds,Akin Ka Na Lang - Himig Handog Pop Lovesongs 2014 Version,62WbvkXqQGvXQvw74GU3kQ,Morissette,2FDaAHJmC2h9G29zQG6mvc,258876,2015-01-01,59,0.508,0.537,7,-6.689,1,0.0275,0.153,8.6e-06,0.15,0.16,129.9,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
5f9808hpiCpuNyqqdXmpF2,Buwan,0a4r2EnsevvHCukoJ1xFwJ,juan karlos,2CF1utwLM2yXHMZhwFGVY1,343446,2018-06-22,64,0.631,0.381,7,-11.808,1,0.04,0.447,0.000171,0.0902,0.36,126.008,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
7MOX9rPYtyOVUr1sG540xs,Titibo-Tibo,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,202453,2018-02-19,51,0.815,0.377,10,-9.41,1,0.0663,0.856,0.000243,0.0872,0.789,119.659,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
696Gt2ZDsC1cxXEZo02azD,We Can't Be,4qzcg58jZdJ9ujEI6Cs3Ad,Krissy,6OytFVsgpaEajlaDNvqknF,239364,2014-01-01,48,0.516,0.31,4,-12.113,1,0.0279,0.565,0.0,0.113,0.33,128.862,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
5vLO3pzSz6bwyTE19SIKiC,Dahan-Dahan,6cXE5RU6ad2uzeRUxh7Olj,MAJA,4oVAuQe5tpXdv9viET16jo,198666,2014-03-06,45,0.719,0.52,2,-9.361,1,0.0745,0.468,0.0,0.0724,0.504,152.033,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
2IMODbij0lZ5CuAjZi0IDE,Sila,0jKQrxK2zHqxyOAyIMrUQt,SUD,0qwujayb77utSpftsXjdP3,326000,2015-07-31,60,0.635,0.376,9,-6.1,1,0.0457,0.0104,0.0,0.109,0.28,124.57,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
7L8GQLm6e7cGoMMUAgWCVp,Huling Sayaw,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,0HYAcVSUVkfxzHKgHu6DqR,295413,2012,58,0.474,0.871,1,-4.013,0,0.0405,0.00125,0.0,0.202,0.545,137.102,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
6c1MgHPPSxYnBCA2PbJEUN,Mahal Ko O Mahal Ako,1mcqfNCReSFxun2vIWvC28,KZ Tandingan,7bFQYXti9mI19n2bCsm8zj,219837,2017-05-23,55,0.69,0.361,5,-6.428,1,0.0376,0.61,4.55e-05,0.139,0.264,147.731,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
2nj701qBR2sUQJJwIQDfH0,On the Wings of Love,24fEOzlKhgSNLIcy9NdmwH,James Reid,1SvJNY4H7piznxboZsVf9k,250032,2016-02-21,45,0.52,0.353,3,-11.204,1,0.0284,0.576,0.000114,0.117,0.11,123.942,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
1WtpRQUvbyZAoEchymInA9,"Sundo - From ""The Good Son""",0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,4btU62FgCNgxvPxKkKcwEo,270823,2017-10-06,45,0.436,0.335,11,-7.653,0,0.0296,0.404,1.72e-06,0.078,0.215,139.942,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
6bMSUhAmaAGTb5RTTuzWE3,Simpleng Tao,7HJDRQAfEcFiARVehhM6qD,Gloc 9,4OS6H3C1zimI6QPXA9MXvG,244600,2003-09-01,59,0.753,0.686,1,-5.994,1,0.0409,0.18,0.0153,0.0472,0.962,88.009,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
1Rt8bwO4rqGvgA1UWM1QXx,New York And Back,2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,75T0cEfWxbdMZ42zk8EGUc,173277,2017-01-13,50,0.794,0.354,7,-11.632,1,0.0306,0.644,3.68e-06,0.127,0.426,106.03,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
6NFKf8vBApSvtzkapYmnVR,Tadhana,3wbCeEPAW6po7J46netxMT,Up Dharma Down,4SjshYHT8OeSHB6zun2Hxx,222446,2012-12-07,66,0.686,0.322,6,-13.2,1,0.0369,0.165,0.0296,0.0809,0.511,155.982,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
6C3SKl8oJbfjfJBANhuQuu,Akala,0lslA51eKXwTUY0TSX9Emy,Marione,0jKCXQ0FtJxu9B8HSBb58h,341167,2018-07-20,54,0.502,0.185,10,-11.423,1,0.0635,0.864,0.0,0.105,0.185,125.044,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
2qqte0XT0eFFVLuNP7Qena,Paano Ba Ang Magmahal,2GqX0GnrKdi6Z2X2OReYOK,Piolo Pascual,7mYRZAqHFz96uRPCi6yEUi,290246,2015-01-01,52,0.544,0.583,0,-6.446,1,0.0314,0.509,0.0,0.0436,0.157,144.052,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
1h2deYbt0Z67mh56RSrftX,No Erase,24fEOzlKhgSNLIcy9NdmwH,James Reid,0ooh6MaVCChaFD4oszYWqd,219106,2014-05-15,44,0.675,0.557,9,-7.231,1,0.0299,0.672,0.0,0.103,0.477,131.955,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
3U8MbjNAP56IrzpbEFn1qN,Pa-umaga,2G7VQ1kVhVfNagytlousgm,Al James,6d3mjDBVhzN8ianGFJsKKE,189019,2018-10-22,59,0.911,0.299,0,-17.179,1,0.0752,0.17,0.00201,0.0952,0.565,130.038,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
7FGQcyGo8MhTSTUparAwQn,Balisong,1YlibpAvhJBbMZMBwN1KGv,The Juans,2t7CF7T1CTpcm9G5C5DU1I,227848,2017-07-21,47,0.342,0.368,9,-11.413,1,0.0358,0.295,0.0,0.114,0.212,157.358,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
7DpfL3u92JKKTys5w7jfY7,Starting over Again,5BAyYwbv8OSfqeXMjPgWX6,Toni Gonzaga,2VGSxW3eF2Ass0Qlp7g2PY,246813,2014-01-01,56,0.535,0.441,0,-6.481,1,0.0293,0.474,1.21e-06,0.108,0.256,119.706,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
0bFeW4ideKLvloYFVgtgLZ,Kunin Mo Na Ang Lahat Sa Akin,7DW4ijH3n36QN0RlC0n649,Angeline Quinto,1NLAbqGR6v7026Bw5CqLcT,278755,2011-01-01,51,0.394,0.238,0,-9.817,0,0.0375,0.942,0.00016,0.0921,0.21,128.322,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
0wUSZjJVblGKntOqBSWMdo,Bawat Daan,543f0NvGig5Moo9XROTUur,Ebe Dancel,4acHD3ykZw3DYLcLW1Mqv3,300240,2015-01-01,60,0.229,0.697,6,-5.298,1,0.0304,0.0342,0.0,0.0749,0.292,152.236,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
7MrDfa1uQGVXx0JMZ2u5tN,Hayaan Mo Sila,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,12DwmRcztX6NAZR0vQsYUF,367229,2018-01-13,57,0.708,0.704,5,-4.747,1,0.0624,0.71,0.0,0.066,0.71,80.018,37i9dQZF1DX4olOMiqFeqU,OPM Favorites
