track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
1YDHJAVkG1Z6mnzu1Orpap,Tulad Mo,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,4Rl0tuXTg3rfQJyMf2Ufa1,220933,2015,54,0.683,0.455,9,-8.478,1,0.0252,0.685,0.0,0.129,0.546,100.997,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
3PCE25CY0e1VMclfDGTXvE,Walang Iba,5yVM85m9yNcHO6o0vaaVxW,Daniel Padilla,1ScXbQd12edqqd5OjORRbP,272280,2014-01-01,30,0.646,0.337,6,-11.472,1,0.0365,0.598,0.0,0.102,0.258,143.875,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
5hWHHBX801NeP6jpt9mquW,Friend of Mine,4BNWanhw4AjSXjBm9L1Jzy,Juris,54dIsKzWlMydaAO99ED8dy,210615,2016-09-14,51,0.518,0.457,11,-7.596,1,0.0271,0.649,6.84e-06,0.136,0.168,135.962,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
4LfJVdv2vaYIJ4vq8zXz0r,Ikaw At Ako Pa Rin,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,01f1BJjxsFyuX580Fk8Gjk,197653,2016-05-19,43,0.678,0.502,6,-8.907,1,0.0372,0.65,8.27e-05,0.128,0.634,95.966,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
5w2plvZa49j7MuL4Sen1Wz,Kasama Kang Tumanda,5yVM85m9yNcHO6o0vaaVxW,Daniel Padilla,7EZuwENwODFIKnq7cqndMi,165253,2013-12-10,41,0.58,0.215,4,-13.428,1,0.0394,0.908,0.00231,0.152,0.476,109.869,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2yJvhZL4L0Cd27UidOPXSv,Beautiful in my Eyes,3RpJ6OyOnaXRFRXSirgQa6,Jericho Rosales,41S3W52qwH0oEKOx9ByH5t,246173,2009-01-01,50,0.625,0.486,4,-8.32,1,0.0261,0.044,3.58e-05,0.152,0.481,141.946,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
7aNGC3hDG7HuWhDFZH5mAu,Kung Akin Ang Mundo,7ygtjsCTrCQZAYYPOne9uE,Erik Santos,16NE4M3Mgo9L4F3zL2XtCK,208226,2004-01-01,51,0.604,0.202,9,-15.223,1,0.0336,0.888,3.83e-05,0.121,0.501,79.991,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
0gP4VAQAkE2CJEFggGKsPn,Grow Old With You,6DiAVYfSzZi8h1fGuTD6LI,Jimmy Bondoc,3PDQAErL60m8jNhM0YwXOE,150306,2005-11-21,55,0.634,0.307,9,-10.852,1,0.0451,0.663,0.0,0.149,0.677,117.341,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
5qlJltYPAAp2aG9esHkAyA,More than you'll ever know,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,57d6TkQnwO1FQ5yaRfKE8y,202053,2008-05-06,0,0.451,0.335,11,-10.205,1,0.0312,0.865,0.0878,0.101,0.21,133.807,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
5iiywmGbNU62D0QAKN9tdu,Nandito Ako,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,5jzfPxlD5UD4Aw3cEnelcC,270586,2012-01-01,24,0.647,0.0856,4,-19.046,1,0.0544,0.902,0.0066,0.107,0.421,139.906,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
6VC3cMS5TTzzjJUiGVMi8R,The one you love,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,57d6TkQnwO1FQ5yaRfKE8y,276893,2008-05-06,0,0.556,0.301,2,-12.87,1,0.0336,0.869,0.0762,0.115,0.338,143.21,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
0JSOSkwV6kYJczSguSZGB1,I will,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,57d6TkQnwO1FQ5yaRfKE8y,163400,2008-05-06,0,0.646,0.273,2,-12.076,1,0.0382,0.888,0.0258,0.104,0.298,98.159,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
3z7Ra4a79XbiZhkElubJD1,(They long to be) Close to you,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,57d6TkQnwO1FQ5yaRfKE8y,184200,2008-05-06,0,0.534,0.369,8,-10.704,1,0.0448,0.896,0.0324,0.098,0.242,80.815,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
4BG8zJVA6vRMlLQxruHEWD,Out Of My League,6DiAVYfSzZi8h1fGuTD6LI,Jimmy Bondoc,3PDQAErL60m8jNhM0YwXOE,223160,2005-11-21,25,0.33,0.369,0,-8.194,1,0.0345,0.584,0.0,0.306,0.519,84.939,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
1VvFtp71ibaXiHxurBlXuw,Before I Let You Go,1ZfhyWZ9byvjFKEzBSa81I,Freestyle,4VSBpjPHkZWpjr5m07AzZP,289266,1998-09-26,0,0.66,0.353,4,-12.108,1,0.0347,0.169,0.0,0.138,0.0812,120.084,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
267RumTt5KeLBGl2KWxBL0,Dating Tayo,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,01f1BJjxsFyuX580Fk8Gjk,239480,2016-05-19,62,0.551,0.329,7,-10.731,1,0.0431,0.648,3.82e-05,0.0925,0.331,139.699,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
42nrX5b8ZUYRcw2puNY8tb,Titibo-Tibo,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,3fohbkMVPOLRdarrknL7QB,202452,2017-10-06,43,0.651,0.421,10,-7.658,1,0.0673,0.855,0.000109,0.0869,0.774,119.866,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
0GuAFGEkbWayjhWdlYlr7K,"Closer You and I - From ""Loving in Tandem""",1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,5mkhEWVxQqBCivhl4hMYtx,196067,2017-09-15,52,0.207,0.535,0,-6.82,1,0.0414,0.201,0.0,0.336,0.264,199.909,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
3lHhp1RYUEXhuvN5WHktKF,Ikaw Lang,6urxZktbtGcTIIqxQZ1d8q,Jireh Lim,3RZGqV3zTfFKDHWcAkBVTL,211359,2017-10-13,0,0.541,0.626,8,-9.031,1,0.0303,0.0953,2.85e-06,0.333,0.883,199.998,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
7bTnIpIPRBCm708sJzcg82,Sundo,7aD2Ni3fUu66gklUFlvJi5,Kyle Juliano,3HgUyzGRK3v9chgYywKFVV,230186,2017-10-09,30,0.43,0.369,4,-8.18,1,0.0291,0.806,1.44e-06,0.0849,0.265,147.878,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
0mqJsNkF3MRtBkRhzVskVX,We Can't Be,4qzcg58jZdJ9ujEI6Cs3Ad,Krissy,3RywI77KyROJ0ibjzOM3vF,239364,2014-01-01,0,0.516,0.31,4,-12.113,1,0.0279,0.565,0.0,0.113,0.33,128.862,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
4PijKkjFxfWf5VmBEPbOak,Ikaw Lang,0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,77ZkVwowfs27AEXl6GHiET,223586,2017-03-17,39,0.54,0.367,5,-9.41,1,0.0297,0.645,0.00177,0.0754,0.303,113.752,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
3QhscmDTgaQNvGQ4ZZku7x,Dance with My Father,1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,2CSW3i7k8XFfz8rPtzycdL,233293,2014-05-15,48,0.518,0.374,9,-9.722,1,0.0284,0.587,0.0,0.115,0.133,84.233,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
4fxHK6mhA9vli9NjpBSbGi,Isang Araw,0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,77ZkVwowfs27AEXl6GHiET,287400,2017-03-17,53,0.466,0.342,4,-8.191,1,0.03,0.613,0.0,0.124,0.21,135.616,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
7oTnLwj9jpgLvowJaHD2EQ,Have I Told You Lately,2uhjpR62cyl0U8HD38yFQ8,JM De Guzman,4wQUDmrfOBJvEmw48VclFS,224586,2012-02-01,33,0.599,0.352,7,-10.176,1,0.0329,0.586,5.77e-06,0.103,0.175,142.77,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
4VtjqC3nb2pCoTCKrEX0EH,Till I Met You,24fEOzlKhgSNLIcy9NdmwH,James Reid,38eUkB5wCpvSWjqxRSACa6,199486,2016-10-28,0,0.546,0.228,8,-8.312,1,0.0327,0.895,0.0,0.0704,0.327,131.88,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
3YQp6N0vdiLEhpqKjRcN2L,Hayaan Mo Sila (Inspired by I'm the One),2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,1f7QMJxxEORZAArm9IZS8X,364076,2017-08-19,0,0.724,0.684,5,-4.919,1,0.0569,0.718,0.0,0.0925,0.765,80.004,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
0aNo7WxKsEtoJLx6U423Yt,Kung Ako Na Lang Sana,0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,77ZkVwowfs27AEXl6GHiET,285120,2017-03-17,51,0.596,0.411,9,-7.669,1,0.0292,0.592,0.0,0.274,0.207,123.885,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
6oagqjixKcQglIjjYQGGkU,Ambon,2zVUEA9Y4e5gpnALwgNav9,Migz & Maya,55TIBEPkVitUgP8rQMIJqo,281282,2016-01-01,49,0.545,0.57,0,-6.854,1,0.0356,0.425,0.0,0.112,0.24,159.801,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
5wCuLjPXtQ5xzxg7bQS2iR,Mahal Ba Ako Ng Mahal Ko,0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,77ZkVwowfs27AEXl6GHiET,228040,2017-03-17,36,0.621,0.68,7,-6.614,1,0.0623,0.563,0.0,0.119,0.472,127.934,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
49OMed4MSSZ15Ry2qnrHIO,You'll Be Safe Here,1zwnNOz4ZtdJ5mINqBSds3,Elmo Magalona,0vuRMtC9kveyQUtJ8dLzJt,272186,2016-01-01,47,0.403,0.643,11,-7.761,1,0.0573,0.24,0.0,0.109,0.393,79.853,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
0BQ00BZ7UFX6itGhhWEuoh,Kung Siya Man,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,01f1BJjxsFyuX580Fk8Gjk,274653,2016-05-19,49,0.66,0.281,7,-9.602,1,0.0294,0.424,0.0,0.207,0.448,133.886,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
6C2nrsOlb3jOUGcJAmPrTA,Tell Me Where It Hurts,5elcNQkZ6FCZA3grSOMngY,MYMP,6bfrwiC19nEjAwGN98un6f,253013,2005-03-10,60,0.726,0.542,7,-7.952,1,0.042,0.702,0.0,0.0962,0.396,89.583,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
1MkiRsYBkXbXvdiYvTTiQT,Someday,2tQbSWgZLIB8MXMnsXVRro,Nina,1yx0lKqG8Z1J3IOxx4gbzs,214773,2006-08-23,66,0.556,0.212,6,-11.197,1,0.0406,0.941,0.0,0.0982,0.514,133.392,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
4OjORl39ULsmkJHOPbOOPJ,You,7LVPSD4kabI5LiXIVPI8tn,Jona,3LPjvWtdccevwB0iRcdPov,266560,2017-02-27,51,0.319,0.411,9,-7.171,1,0.0321,0.288,0.0,0.0914,0.142,138.997,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
7oapDOeFJcHPGnkTPq6Rd2,Especially for You,5elcNQkZ6FCZA3grSOMngY,MYMP,5wH5iH4hv1wEX2qv1XVvw0,223013,2005-01-28,52,0.698,0.398,5,-8.9,1,0.0526,0.499,0.0,0.18,0.758,163.028,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
1mZuPFi2iOM4fcl3hdwOmt,I'll Never Love This Way Again,7LVPSD4kabI5LiXIVPI8tn,Jona,3LPjvWtdccevwB0iRcdPov,265133,2017-02-27,46,0.326,0.249,10,-10.71,1,0.0351,0.792,4.15e-06,0.148,0.186,131.363,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
6OeirQ9nVW9zOUkb4QXjxV,Simpleng Tulad Mo,5yVM85m9yNcHO6o0vaaVxW,Daniel Padilla,05IC9N3BKGlU9dC0K8ecKW,225257,2015-01-01,48,0.572,0.619,7,-6.974,1,0.0243,0.0613,0.0,0.155,0.469,93.098,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2pAFgfaNVioQGhC0jhtcsG,Ipagpatawad Mo,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,5jzfPxlD5UD4Aw3cEnelcC,239333,2012-01-01,32,0.622,0.522,6,-9.099,0,0.0323,0.672,0.000184,0.102,0.375,139.938,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
7yRbHW3AvzJyNvtv9xwu7i,Moonlight Over Paris,33kC1w8s5cXEi1zyJZuqSI,Paolo Santos,4IxtWPH2SKsoO9jYUQ8SOt,324417,2009-04-23,57,0.639,0.467,11,-8.088,1,0.0275,0.72,5.24e-06,0.0941,0.53,130.403,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
4uyp73pmsVkogpZfKSLdyh,Tagpuan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,0rOWcyhZyjvuJs5SParNfY,259317,2018-01-25,45,0.492,0.118,8,-8.821,1,0.0378,0.864,0.0,0.07,0.234,135.253,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
3WUEs51GpcvlgU7lehLgLh,Kathang Isip,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,4nQxblVnnFPehg9ujzdJ8L,318814,2017-06-23,71,0.491,0.314,10,-8.58,1,0.0301,0.776,4.76e-06,0.152,0.295,126.921,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
0qt9ivU6UEP3YdNUiZsnYR,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack",0u4G1K1CSzcp5PZ6G6FIGu,Darren Espanto,0TXpE1J3GKy0c03GRKEfof,236283,2017-12-15,1,0.556,0.625,0,-7.178,1,0.037,0.336,0.0,0.11,0.403,104.913,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2do8RHXBj4CxG3n08KHBWZ,"241 (From the movie ""100 Tula Para Kay Stella"")",09Xydf4dlkr29dH99DmsvQ,Janine Teñoso,3LSoZFInai9002jxGQaajo,220277,2017-07-21,0,0.345,0.246,11,-7.883,1,0.0297,0.846,0.0,0.156,0.17,143.588,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
6xQs6y6CpDqK9VKCktApEL,Hiling,2JEIN1g27pZdm3hKB9EwE5,Mark Carpio,6E5TwOXhw6KyhX4P0p9vdK,235009,2015-01-15,61,0.58,0.244,4,-9.917,1,0.0361,0.808,0.0,0.092,0.385,82.121,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
6k3b9NQnivP9wUhA7PgbOU,To Love Again,1vg8YXdgvLLPPeXZkM7g5W,Daryl Ong,5bKviOwxDPC7K25O9Ryxbq,290680,2016-09-27,51,0.299,0.36,9,-6.235,1,0.0287,0.806,0.0,0.114,0.19,140.102,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
7rOqvrGASV9CZh20uvGXpq,Take Her to the Moon,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,323440,2018-02-19,54,0.354,0.205,4,-7.772,1,0.0392,0.917,0.0,0.302,0.17,81.262,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2jYG2frUEfiNTF0oLwCA3h,Huwag Na Lang Kaya,6RV3CKY0UJIPKXyGs85Thm,True Faith,6nr7FEodR9IDsrtcSNcTvl,210000,1994,51,0.792,0.105,9,-21.012,1,0.043,0.86,0.00156,0.102,0.561,102.087,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
7Ejo6CXKljMNE4mdv3Q1JT,Minsan Lang Kitang Iibigin,4BNWanhw4AjSXjBm9L1Jzy,Juris,7nEylzolYuExnVXy0TCPie,271180,2012-01-01,41,0.367,0.386,5,-6.766,0,0.0278,0.759,0.0,0.112,0.341,135.282,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
76krt0auVOoDkf6TOK026V,"Basta'T Kasama Kita - From ""FPJ's Ang Probinsyano""",1vg8YXdgvLLPPeXZkM7g5W,Daryl Ong,0Pk6O3ZENWtlBkSEE9AGs0,270346,2015-01-01,48,0.57,0.285,4,-7.325,1,0.0306,0.512,0.0,0.158,0.301,125.521,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
5w1C59Lzn9ydOH6EYahkTT,Wag Ka Nang Umiyak,1mcqfNCReSFxun2vIWvC28,KZ Tandingan,6AjCc2sKifkw8IKxB8o5yQ,280532,2013-01-01,44,0.559,0.169,1,-9.294,1,0.0295,0.863,1.47e-06,0.103,0.291,129.93,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2Hyctbbu32vH8L4kJfVi0O,Pangarap Lang Kita,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,4GAo8Jpsiw7iKopdVwCUcY,194946,2010,57,0.728,0.334,3,-10.605,1,0.0332,0.462,7.81e-06,0.115,0.401,118.034,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2iOnWSWcChoGmUufbrQ00e,Tagu-Taguan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,249160,2018-02-19,57,0.633,0.28,2,-11.192,1,0.0389,0.831,8.83e-05,0.113,0.152,87.963,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
6c1MgHPPSxYnBCA2PbJEUN,Mahal Ko O Mahal Ako,1mcqfNCReSFxun2vIWvC28,KZ Tandingan,7bFQYXti9mI19n2bCsm8zj,219837,2017-05-23,55,0.69,0.361,5,-6.428,1,0.0376,0.61,4.55e-05,0.139,0.264,147.731,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2ZiNCGDMapQzMtnPRVOKZI,Di Makatulog,0jKQrxK2zHqxyOAyIMrUQt,SUD,5rTKoqwiq0QSU31UV3AYSf,329396,2017-06-30,56,0.505,0.393,7,-10.426,1,0.027,0.257,5.1e-05,0.101,0.262,145.818,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
4MyiyNOHtnvjVuEhs9yOl9,Hanggang Dito Na Lang,6DiAVYfSzZi8h1fGuTD6LI,Jimmy Bondoc,4CAVspzfw7Na5h5bBysF4W,371386,2008-07-28,51,0.503,0.265,8,-9.674,1,0.0305,0.873,0.0,0.114,0.345,141.849,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
1L4oNa8QzcnjvkjmUhJmjH,Kahit Kunwari,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,7nZDufhIkYniBmpxiFMRx6,260866,2017-06-17,50,0.586,0.24,7,-8.603,1,0.0296,0.84,2.96e-06,0.0897,0.237,121.95,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
5jLEQLkEU8Sb2fG5UQcwDM,Ako Muna,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,3CZcvxE3YyYqjF8XfvaQzn,222063,2018-03-23,58,0.547,0.573,6,-5.184,1,0.0311,0.576,0.000153,0.0676,0.193,135.991,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
4UBoF5hcXav3XzKJHYqb1E,Anong Nangyari Sa Ating Dalawa,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,1PlP6pTAnWtRMo9P6zlHVH,294784,2018-05-11,44,0.307,0.213,7,-9.309,1,0.0451,0.944,1.04e-05,0.141,0.199,73.223,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
3KXYcErH391QxwrabkQo5E,Talk About Us Duet with Inigo Pascual,2vTbuBRo7ACOZ3JsCnaL7S,Kyla,0qZXGqKLfIpJTKCSWDDV5h,253415,2018-04-15,28,0.798,0.539,0,-5.88,1,0.0753,0.499,0.0,0.0977,0.589,87.987,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
4g8lRiznlad8Vy4HR1J3B9,A Love To Last A Lifetime,4BNWanhw4AjSXjBm9L1Jzy,Juris,3iYp6l0qLDkLOpAxuTs2Jb,165067,2017-01-12,56,0.64,0.438,9,-7.431,1,0.0278,0.157,0.00134,0.144,0.449,95.913,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2AzcAxzSYHtL5b2FropIFy,Give Me a Chance,0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,77ZkVwowfs27AEXl6GHiET,202013,2017-03-17,37,0.386,0.448,7,-7.167,1,0.0303,0.283,0.0,0.578,0.126,77.864,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
1yDiru08Q6omDOGkZMPnei,Maybe The Night,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,6LhZ3QMHGJeTes9cCTxK8e,217197,2017-10-27,71,0.572,0.522,2,-9.095,1,0.0367,0.113,4.91e-05,0.114,0.498,74.05,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,15ufxdU6r8niuSmA9nu3ly,267759,2018-07-22,68,0.502,0.482,4,-4.736,1,0.0288,0.161,0.0,0.187,0.132,133.894,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
5V2AX2WTOHl2FKtftvisV6,Kahit Ayaw Mo Na,5HIZU0JzM0AgfItVOm4E08,This Band,4sChUazv5CQPX1V3VqVsqV,243015,2018-02-02,3,0.662,0.529,2,-8.539,1,0.0351,0.341,0.000208,0.105,0.424,127.584,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
5f9808hpiCpuNyqqdXmpF2,Buwan,0a4r2EnsevvHCukoJ1xFwJ,juan karlos,2CF1utwLM2yXHMZhwFGVY1,343446,2018-06-22,64,0.631,0.381,7,-11.808,1,0.04,0.447,0.000171,0.0902,0.36,126.008,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
50hVyhZM4nvizfrQe38F3l,Hindi Na Nga,5HIZU0JzM0AgfItVOm4E08,This Band,1nZbFWVgFXFLQZ067FQdV8,282442,2018-09-14,1,0.396,0.413,7,-11.566,1,0.0334,0.0877,2.95e-05,0.124,0.108,136.818,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
0gDRtumoR9ZrvAlnniToMz,Ikaw At Ako,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,397zfeJ75BlnjfUEkgtwlG,269876,2019-01-14,64,0.445,0.355,4,-7.351,1,0.0289,0.887,0.00179,0.322,0.366,135.525,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
5l9g7py8RCblcvbZgGQgSd,Pagtingin,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,68,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
6BxJLJw228OY5BFerPGl7z,Dahan,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,5ZMRUtgLCoeyhrDdRhSXij,297500,2019-02-14,61,0.516,0.529,10,-6.596,1,0.0257,0.318,0.0,0.198,0.295,129.973,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
3iZB3VUDerY5P96rhBKwKr,Dalaga,0YrWkiT8pKvEu71t5Yllj7,Arvey,0JImrioMnXvn5H3mZezAjD,192940,2019-06-21,57,0.889,0.566,0,-5.942,0,0.0618,0.179,0.000537,0.0325,0.937,95.953,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
65sEZZaxTjLMD8vNgPoMz5,Imahe,28B54RKpJrEmDoGSTjsfY6,Magnus Haven,04KG42EaTfjaPbYHQ6wI3h,321817,2018-11-30,72,0.604,0.446,9,-8.01,1,0.0341,0.63,0.0,0.0859,0.199,143.946,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2Mo4pOpCYXOu33856sMQLh,Make It With You,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,3cHbJm4cKnGephP4UYxIEv,209782,2019-12-13,71,0.558,0.458,4,-10.711,1,0.0485,0.7,2.11e-05,0.186,0.342,86.877,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
6VqZS3Wmf53pbfDBVEYvnP,Hindi Tayo Pwede,1YlibpAvhJBbMZMBwN1KGv,The Juans,2m8pNsbpAvJYe7rbRpkhFF,303937,2018-10-26,69,0.283,0.281,11,-11.414,1,0.035,0.437,0.00114,0.102,0.127,79.919,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2tR5liucorXRwduxr0qEx6,Binalewala - Original Version,6ZdzYE3CEgY0Umgi3Dsgv8,Michael Dutchi Libranda,1793zMKn7sOceKYWdN7yQX,268486,2019-10-07,63,0.501,0.57,10,-6.49,1,0.0337,0.569,0.0,0.0649,0.311,139.516,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2Gt5SmbyQjcjEqMOdEd3QE,Dahilan,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,3Y4DF0OVRgB6sXE0mBZjak,234722,2019-08-02,52,0.63,0.403,11,-10.35,1,0.0273,0.536,2.28e-05,0.178,0.509,80.016,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
4mf6HE25CkxeezcdWyfUGO,Can't Take My Eyes Off You,40JlNF1w2OiSOyj1nC4y0I,Joseph Vincent,1TugUfcLQPcMeZWhRbjC5e,163559,2017-10-02,72,0.719,0.135,5,-12.074,0,0.0656,0.828,0.0,0.0935,0.594,88.251,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
284RvSLuEQ2a7udb33qysA,The Way You Look Tonight,40JlNF1w2OiSOyj1nC4y0I,Joseph Vincent,2pvt2s7g3l9UDEotTe6XVg,151852,2020-01-17,49,0.797,0.0226,2,-22.308,1,0.0384,0.975,0.000663,0.101,0.37,107.964,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
7DZOK24fMcNbobKT7D5GlM,More Than Words,40JlNF1w2OiSOyj1nC4y0I,Joseph Vincent,5kLqhzjUcwyrdlV8KjaChb,224458,2017-01-27,54,0.676,0.133,6,-9.667,1,0.0325,0.867,0.0,0.122,0.215,96.963,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
3QVgSMCOlgKE0amqDXLI2w,Grow Old With You,40JlNF1w2OiSOyj1nC4y0I,Joseph Vincent,3nWSj3BSsfGu02Ipw5zn2N,75656,2018-10-15,50,0.575,0.0368,5,-23.009,1,0.04,0.947,2.03e-05,0.101,0.475,58.324,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
